polynomial,kernel,bw_method,coef,se,p_value,n_treat,n_control,bw_left,bw_right,year,include_geology,exclude_border,include_enslaved,include_pc_black,version
1,triangular,mserd,0.06302561051487393,0.14351919487099818,0.6605571120876584,356,340,116.02020293287471,116.02020293287471,1900,TRUE,FALSE,FALSE,TRUE,population_controls
2,triangular,mserd,0.0909344650400822,0.1518729490535705,0.5493372519417661,638,564,221.89773916826772,221.89773916826772,1900,TRUE,FALSE,FALSE,TRUE,population_controls
1,epanechnikov,mserd,0.0545435777870657,0.14564478869800007,0.7080343769393561,333,321,105.87284663428709,105.87284663428709,1900,TRUE,FALSE,FALSE,TRUE,population_controls
2,epanechnikov,mserd,0.10168649210177585,0.15442333872585876,0.5102222067570115,604,530,207.62620615296441,207.62620615296441,1900,TRUE,FALSE,FALSE,TRUE,population_controls
1,triangular,msetwo,-0.00976113451080768,0.13108748968980247,0.9406421828486052,574,372,127.12280722401168,196.84853344742677,1900,TRUE,FALSE,FALSE,TRUE,population_controls
2,triangular,msetwo,0.05219451871968213,0.1471191158167961,0.7227564557744888,722,583,235.77423500669454,262.5230810690533,1900,TRUE,FALSE,FALSE,TRUE,population_controls
1,epanechnikov,msetwo,-0.020930391893578804,0.13168278518045626,0.8737117780442332,544,340,115.97799836077387,183.09725073128206,1900,TRUE,FALSE,FALSE,TRUE,population_controls
2,epanechnikov,msetwo,0.04025707571531738,0.14755535643013049,0.7849862531973908,722,555,216.85683388870018,262.78544567011795,1900,TRUE,FALSE,FALSE,TRUE,population_controls
1,triangular,cerrd,0.04244156466769166,0.1539066902070731,0.7827311316977629,302,292,96.47851744872868,96.47851744872868,1900,TRUE,FALSE,FALSE,TRUE,population_controls
2,triangular,cerrd,0.11084154949899787,0.15904516493090468,0.4858536745837311,534,474,179.72421367553426,179.72421367553426,1900,TRUE,FALSE,FALSE,TRUE,population_controls
1,epanechnikov,cerrd,0.026904812329044195,0.1561107883660824,0.8631668197865625,284,272,88.04031559281424,88.04031559281424,1900,TRUE,FALSE,FALSE,TRUE,population_controls
2,epanechnikov,cerrd,0.11703739678418874,0.15994963152498817,0.46434310333284157,505,445,168.16510514773267,168.16510514773267,1900,TRUE,FALSE,FALSE,TRUE,population_controls
1,triangular,certwo,-0.011473697904354084,0.13936895159047638,0.9343874248331194,491,321,105.71107156215776,163.6926517009467,1900,TRUE,FALSE,FALSE,TRUE,population_controls
2,triangular,certwo,0.07871887404404639,0.15426639219727756,0.6098561322563618,614,494,190.96336515351257,212.6283687867394,1900,TRUE,FALSE,FALSE,TRUE,population_controls
1,epanechnikov,certwo,-0.018311074375600506,0.1456430724869411,0.8999490731894986,461,292,96.44342153919814,152.25754526315197,1900,TRUE,FALSE,FALSE,TRUE,population_controls
2,epanechnikov,certwo,0.06340640983546392,0.1534093924920247,0.6793758090239017,614,465,175.64137470214519,212.8408687959751,1900,TRUE,FALSE,FALSE,TRUE,population_controls
1,triangular,mserd,-0.011481261759229464,0.14443685920169044,0.9366430184333132,355,340,115.64008919944078,115.64008919944078,1900,FALSE,FALSE,FALSE,TRUE,population_controls
2,triangular,mserd,0.04460834911161863,0.15352780172739502,0.7713912886148747,604,532,208.30546817631392,208.30546817631392,1900,FALSE,FALSE,FALSE,TRUE,population_controls
1,epanechnikov,mserd,-0.02124658828247404,0.14569703728532504,0.8840578176374569,333,321,105.87483107915554,105.87483107915554,1900,FALSE,FALSE,FALSE,TRUE,population_controls
2,epanechnikov,mserd,0.024281252652345736,0.15461900488017524,0.8752139143654277,614,537,212.71061353991266,212.71061353991266,1900,FALSE,FALSE,FALSE,TRUE,population_controls
1,triangular,msetwo,-0.09585686119697882,0.14651576514056652,0.5129554932940228,512,397,140.04203341675398,170.59978041409116,1900,FALSE,FALSE,FALSE,TRUE,population_controls
2,triangular,msetwo,0.057834044988329836,0.15356305457415573,0.7064602461458986,582,586,236.59771008340908,199.2139809455983,1900,FALSE,FALSE,FALSE,TRUE,population_controls
1,epanechnikov,msetwo,-0.10866844135465195,0.14839506447650874,0.4639906786377175,471,404,144.61736688389274,155.22890646428326,1900,FALSE,FALSE,FALSE,TRUE,population_controls
2,epanechnikov,msetwo,0.030115957745122265,0.15459051439434254,0.845540783687171,607,569,225.50242747995637,210.90424605212584,1900,FALSE,FALSE,FALSE,TRUE,population_controls
1,triangular,cerrd,-0.026358155123971994,0.15264740157279078,0.862908105558641,302,292,96.16242759078537,96.16242759078537,1900,FALSE,FALSE,FALSE,TRUE,population_controls
2,triangular,cerrd,0.059049934297331616,0.15576485365099083,0.7046160934492328,506,448,168.7152677293062,168.7152677293062,1900,FALSE,FALSE,FALSE,TRUE,population_controls
1,epanechnikov,cerrd,-0.04351978466856682,0.15439763282929234,0.7780445649523567,284,272,88.04196579074554,88.04196579074554,1900,FALSE,FALSE,FALSE,TRUE,population_controls
2,epanechnikov,cerrd,0.06368178630705579,0.15557346693487592,0.6822932618964583,515,454,172.28317828831754,172.28317828831754,1900,FALSE,FALSE,FALSE,TRUE,population_controls
1,triangular,certwo,-0.06359718589557406,0.14667774980690193,0.6645902563757888,424,342,116.45426764484088,141.8650672499936,1900,FALSE,FALSE,FALSE,TRUE,population_controls
2,triangular,certwo,0.07117935370488662,0.15427738650153244,0.6445313304525098,487,495,191.6303318887243,161.351693860523,1900,FALSE,FALSE,FALSE,TRUE,population_controls
1,epanechnikov,certwo,-0.07076023828328883,0.1449323167910037,0.6253872634282456,389,357,120.25896181520439,129.08316295159534,1900,FALSE,FALSE,FALSE,TRUE,population_controls
2,epanechnikov,certwo,0.0717791498321953,0.15553655060214644,0.6444443867574223,513,477,182.64380075556465,170.82012608432302,1900,FALSE,FALSE,FALSE,TRUE,population_controls
1,triangular,mserd,-0.024358268584856457,0.23765993677076874,0.9183660745015471,252,245,103.57989185065051,103.57989185065051,1900,TRUE,TRUE,FALSE,TRUE,population_controls
2,triangular,mserd,0.04370991389994827,0.22980434803383265,0.8491485686286228,568,497,225.19755881293025,225.19755881293025,1900,TRUE,TRUE,FALSE,TRUE,population_controls
1,epanechnikov,mserd,-0.04581387469274995,0.24814394036566542,0.8535222284830261,231,222,96.74255731235174,96.74255731235174,1900,TRUE,TRUE,FALSE,TRUE,population_controls
2,epanechnikov,mserd,0.07444646790204543,0.23551851552725236,0.7519296194892979,538,464,212.3675537525884,212.3675537525884,1900,TRUE,TRUE,FALSE,TRUE,population_controls
1,triangular,msetwo,-0.041770473127396394,0.2297872196570764,0.8557562265565374,481,233,100.12062400841563,188.1114293395052,1900,TRUE,TRUE,FALSE,TRUE,population_controls
2,triangular,msetwo,0.02915418731382239,0.22147435025092913,0.8952715317268114,742,483,216.4983942063611,310.8789101553762,1900,TRUE,TRUE,FALSE,TRUE,population_controls
1,epanechnikov,msetwo,-0.04700747007123189,0.18637939207840587,0.8008757482770689,442,267,114.2642789744121,173.14059617690862,1900,TRUE,TRUE,FALSE,TRUE,population_controls
2,epanechnikov,msetwo,0.03262299981420724,0.22684509068421674,0.8856490881634779,673,458,204.58233474405986,272.99473565061413,1900,TRUE,TRUE,FALSE,TRUE,population_controls
1,triangular,cerrd,-0.11826160565968583,0.3018866016275109,0.6952489894868682,208,198,86.3547583875792,86.3547583875792,1900,TRUE,TRUE,FALSE,TRUE,population_controls
2,triangular,cerrd,0.11753366703691226,0.2762058237324824,0.6704508770665543,470,406,182.93227270878177,182.93227270878177,1900,TRUE,TRUE,FALSE,TRUE,population_controls
1,epanechnikov,cerrd,-0.12174233850404556,0.30547210171539835,0.6902334167050703,190,182,80.65445921251172,80.65445921251172,1900,TRUE,TRUE,FALSE,TRUE,population_controls
2,epanechnikov,cerrd,0.15708899258129083,0.2785638493861162,0.5728054835115894,441,382,172.5102148635493,172.5102148635493,1900,TRUE,TRUE,FALSE,TRUE,population_controls
1,triangular,certwo,-0.07189610513176434,0.29425035541660705,0.8069702087047869,400,189,83.47076002286919,156.82886649444913,1900,TRUE,TRUE,FALSE,TRUE,population_controls
2,triangular,certwo,0.02752541460733434,0.25261762988989067,0.9132335961655982,632,394,175.86577536069365,252.5328687918567,1900,TRUE,TRUE,FALSE,TRUE,population_controls
1,epanechnikov,certwo,-0.07192656918366619,0.23978857849721352,0.7642089800484606,358,217,95.2623528261034,144.34765361115274,1900,TRUE,TRUE,FALSE,TRUE,population_controls
2,epanechnikov,certwo,0.05135729249809113,0.25534468009761163,0.8405974850855349,564,370,166.18613295843068,221.75883119401087,1900,TRUE,TRUE,FALSE,TRUE,population_controls
